1	22800000	179	0.000007851	builder	
1	22900000	206	0.000008996	buffer	
1	22900000	195	0.000008515	builder	
1	23000000	226	0.000009826	buffer	
1	23000000	177	0.000007696	builder	
1	23100000	211	0.000009134	buffer	
1	23100000	179	0.000007749	builder	
1	23200000	204	0.000008793	buffer	
1	23200000	186	0.000008017	builder	
1	23300000	212	0.000009099	buffer	
1	23300000	187	0.000008026	builder	
1	23400000	212	0.000009060	buffer	
1	23400000	194	0.000008291	builder	
1	23500000	206	0.000008766	buffer	
1	23500000	188	0.000008000	builder	
1	23600000	222	0.000009407	buffer	
1	23600000	186	0.000007881	builder	
1	23700000	211	0.000008903	buffer	
1	23700000	193	0.000008143	builder	
1	23800000	217	0.000009118	buffer	
1	23800000	191	0.000008025	builder	
1	23900000	239	0.000010000	buffer	
1	23900000	189	0.000007908	builder	
1	24000000	249	0.000010375	buffer	
1	24000000	192	0.000008000	builder	
1	24100000	219	0.000009087	buffer	
1	24100000	198	0.000008216	builder	
1	24200000	246	0.000010165	buffer	
1	24200000	196	0.000008099	builder	
1	24300000	218	0.000008971	buffer	
1	24300000	198	0.000008148	builder	
1	24400000	227	0.000009303	buffer	
1	24400000	189	0.000007746	builder	
1	24500000	219	0.000008939	buffer	
1	24500000	212	0.000008653	builder	
1	24600000	214	0.000008699	buffer	
1	24600000	186	0.000007561	builder	
1	24700000	229	0.000009271	buffer	
1	24700000	193	0.000007814	builder	
1	24800000	224	0.000009032	buffer	
1	24800000	210	0.000008468	builder	
1	24900000	288	0.000011566	buffer	
1	24900000	204	0.000008193	builder	
1	25000000	244	0.000009760	buffer	
1	25000000	205	0.000008200	builder	
1	25100000	234	0.000009323	buffer	
1	25100000	211	0.000008406	builder	
1	25200000	213	0.000008452	buffer	
1	25200000	194	0.000007698	builder	
1	25300000	226	0.000008933	buffer	
1	25300000	203	0.000008024	builder	
1	25400000	237	0.000009331	buffer	
1	25400000	203	0.000007992	builder	
1	25500000	226	0.000008863	buffer	
1	25500000	205	0.000008039	builder	
1	25600000	248	0.000009687	buffer	
1	25600000	196	0.000007656	builder	
1	25700000	254	0.000009883	buffer	
1	25700000	197	0.000007665	builder	
1	25800000	234	0.000009070	buffer	
1	25800000	207	0.000008023	builder	
1	25900000	239	0.000009228	buffer	
1	25900000	206	0.000007954	builder	
1	26000000	232	0.000008923	buffer	
1	26000000	208	0.000008000	builder	
1	26100000	216	0.000008276	buffer	
1	26100000	208	0.000007969	builder	
1	26200000	229	0.000008740	buffer	
1	26200000	207	0.000007901	builder	
1	26300000	240	0.000009125	buffer	
1	26300000	207	0.000007871	builder	
1	26400000	234	0.000008864	buffer	
1	26400000	205	0.000007765	builder	
1	26500000	236	0.000008906	buffer	
1	26500000	206	0.000007774	builder	
1	26600000	262	0.000009850	buffer	
1	26600000	213	0.000008008	builder	
1	26700000	229	0.000008577	buffer	
1	26700000	207	0.000007753	builder	
1	26800000	309	0.000011530	buffer	
1	26800000	195	0.000007276	builder	
1	26900000	235	0.000008736	buffer	
1	26900000	226	0.000008401	builder	
1	27000000	232	0.000008593	buffer	
1	27000000	221	0.000008185	builder	
1	27100000	234	0.000008635	buffer	
1	27100000	212	0.000007823	builder	
1	27200000	267	0.000009816	buffer	
1	27200000	330	0.000012132	builder	
1	27300000	260	0.000009524	buffer	
1	27300000	247	0.000009048	builder	
1	27400000	264	0.000009635	buffer	
1	27400000	240	0.000008759	builder	
1	27500000	306	0.000011127	buffer	
1	27500000	260	0.000009455	builder	
1	27600000	301	0.000010906	buffer	
1	27600000	237	0.000008587	builder	
1	27700000	265	0.000009567	buffer	
1	27700000	229	0.000008267	builder	
1	27800000	274	0.000009856	buffer	
1	27800000	226	0.000008129	builder	
1	27900000	259	0.000009283	buffer	
1	27900000	216	0.000007742	builder	
1	28000000	251	0.000008964	buffer	
1	28000000	221	0.000007893	builder	
1	28100000	262	0.000009324	buffer	
1	28100000	231	0.000008221	builder	
1	28200000	351	0.000012447	buffer	
1	28200000	233	0.000008262	builder	
